rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
53,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",15,47,29,"787410"
54,"spotify:track:3Obq1XTegJy7ISrAA9VjQk","Sefo, Reynmen","Bonita","Houze Istanbul",5,51,49,"755864"
55,"spotify:track:1LuaqpbhicGeIYCptQf7cO","EX","Zenti","ETL Records",53,58,12,"719534"
56,"spotify:track:7zxHknEJ9gfaL8Ln6UqYUX","Montiego, Lvbel C5, Batuflex","Yallah","Lais Records",1,53,17,"715666"
57,"spotify:track:11PO9iu6PtpgL1JK4QNUEJ","Yüzyüzeyken Konuşuruz","Dinle Beni Bi'","SONY MUSIC TURKEY",19,62,223,"710276"
58,"spotify:track:23KCKQJ6FqCEW6bCi5J6bT","Derya Uluğ","Hadi Çal","Ozinga",58,60,6,"708623"
59,"spotify:track:2w5SV2BYwU4FVKBkFYlCU2","Dolu Kadehi Ters Tut","Hiç İyi Değilim","SMF Muzik Yapim Anonim Sirketi",18,54,12,"691766"
60,"spotify:track:5UV2oqgMXvlkOvvtK3aT7f","mor ve ötesi","Bir Derdim Var","RAKUN MÜZİK FİLM",34,92,279,"686688"
61,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",18,46,9,"681926"
62,"spotify:track:1ji6PoTBfVXqycvsXdgZgp","cakal","Mahvettim","Perros Blancos",1,61,30,"659845"
63,"spotify:track:63PJ7AVOjL5WcaYmPxiblX","Kahraman Deniz","Son Durağın","1986 Records",31,63,16,"645440"
64,"spotify:track:4HuB9A0O1XwmwTVtTgODm8","Ati242","25","PMC",42,59,3,"643158"
65,"spotify:track:7JFlVFtzAQQKXcgYRRhoKA","Lvbel C5, Batuflex","ralli","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",1,65,47,"640911"
66,"spotify:track:7dvt5DT77W7neWuCfCUOYV","Derya Uluğ","Sana Çıkıyor Yollar - Kaderimin Oyunu Orijinal Dizi Müziği","NGM Medya",17,64,17,"638714"
67,"spotify:track:5zALCdtPOOz1SX7uHwp6En","Kubilay Karça","Seni Kırmışlar","Wovie",67,-1,1,"637353"
68,"spotify:track:1xEpgyKx4ZHtefFAh0SmU5","EDIS","Martılar","EDS Company",1,69,62,"625927"
69,"spotify:track:13THdxqHT11aSk3G8nUDzZ","Mavi Gri","Altüst Olmuşum","Mavi Gri",21,67,49,"623052"
70,"spotify:track:5LbGC2dXsjgkYc1KBnYEF8","Ben Fero","FERHAT YILMAZ","Ferhat Yilmaz",3,68,31,"618711"
71,"spotify:track:46zrFCqcWpg4FgPXx5ou3K","Cem Adrian, Emir Can İğrek","Bana Unutmayı Anlat","SONY MUSIC TURKEY",22,56,5,"617726"
72,"spotify:track:4Y19WBq90SiLFQc6wK3LDJ","BEGE","GECELERİN DERDİ","BEGE",4,103,60,"603895"
73,"spotify:track:1riBwVUqVsk5RGJ9iLN8cG","Ezhel","Bul Beni","StageArt Europe",1,71,48,"597406"
74,"spotify:track:4tJa4Vbru9vnEj1IV9aaX1","Sezer Sarıgöz","Ne Ay Geceden","Goed Music",30,83,18,"597176"
75,"spotify:track:4a1WLOoydq7u011UG9jjC9","UZI","Krvn","M.O.B. Entertainment",1,73,63,"596676"
76,"spotify:track:316CjbmqFYbhljXXI3PEPa","Patron","HIRSIZ","PMC",76,-1,1,"592752"
77,"spotify:track:34WZIBQM7PusIDr5LtVpav","cakal","ANTRIKOT","Perros Blancos",4,74,20,"588146"
78,"spotify:track:2ZDj6yB2AnATAciTurevZd","Reckol, Berk Erdemanar, cakal","Göremediğin","Perros Blancos",43,57,3,"587289"
79,"spotify:track:3HEfzQob3O16TIDMPC8PTx","Güneş, UZI","Dua","M.O.B. Entertainment",3,76,77,"587138"
80,"spotify:track:3TpfQ1lyEWXzE564iXs7GT","Cem Adrian","Zincir","SONY MUSIC TURKEY",80,-1,1,"575348"
