rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
92,"spotify:track:2V11pbwkbgi3gj2tei1zl7","Szczyl, Kuba Karaś","Promil","Sony Music Entertainment",92,-1,1,"292501"
93,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",65,88,4,"291063"
94,"spotify:track:6lHwA7R2CNHSOFJXiSZprk","Mata, White 2115, Maurycy Żółtański","La La La (Oh Oh)","SBM Label",2,93,47,"290272"
95,"spotify:track:6uvh0In7u1Xn4HgxOfAn8O","Harry Styles","Matilda","Columbia",27,27,2,"290013"
96,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",28,95,36,"287386"
97,"spotify:track:1Li9jKObxu1sIelssdNGnU","Kubańczyk, Wac Toja, PSR","Piątek","Universal Music Polska Sp. z o.o.",73,73,3,"279166"
98,"spotify:track:4XZxxP6ilbl56BooNjq7Ki","Guzior, Oskar83","FALA","QueQuality",1,98,84,"278420"
99,"spotify:track:71Y5CV2iG2t0dPzVqvTwZR","bryska, Mark Neve","odbicie - Mark Neve Remix","Magic Records",45,103,15,"277862"
100,"spotify:track:24Gw6xOLcc028XPZJBQeEr","Zdechły Osa","Patolove","WM Poland/WMI",12,107,50,"277513"
101,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",27,99,98,"273641"
102,"spotify:track:6hhRa7U5jBBXyyudOJMA0C","Sentino, Schwesta Ewa","Powww!","Sicarios",3,82,22,"269909"
103,"spotify:track:4SCKjcOBEHYu7EKKOdQBXJ","Sobel, PSR","Bandyta","Universal Music Polska Sp. z o.o.",2,96,62,"266539"
104,"spotify:track:7g05XsuwROZFkUDNyktZdm","Żabson, Kizo, ZetHa, Vladimir Cauchemar","Puerto Bounce","INTERNAZIOMALE",5,97,53,"266440"
105,"spotify:track:6lfg5PabZsH0WAMzllXWLK","sanah","ten Stan","Magic Records",5,111,56,"265939"
106,"spotify:track:6h15XoaiqaAxzxZa30YVOo","Mata, Trooh Hippi","Patoreakcja","SBM Label",1,147,62,"265253"
107,"spotify:track:1zwuT3oMcSs6Bo1uBQMRtq","Kacperczyk, Julia Wieniawa","Sebiksy","SBM Label",10,105,27,"263777"
108,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",39,101,21,"263583"
