rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
69,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",3,106,86,"20967"
70,"spotify:track:5E30LdtzQTGqRvNd7l6kG5","The Neighbourhood","Daddy Issues","Columbia",62,77,64,"20798"
71,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,75,33,"20742"
72,"spotify:track:2jTKh9eQZpDDXKkgbYLtzu","Arios US","Nitelha Biban","PAX Records Platinum USA ©",34,54,13,"20575"
73,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",30,82,19,"20480"
74,"spotify:track:00LX4aUgpDFG4zZO1H3Lx8","Yasser Abd El Wahab","Kalby Jobarny - Live","Sharqi Production",1,62,45,"20121"
75,"spotify:track:1GTUWF8gn38GeFiXaCHr5B","Lil Eye-N-$tine","Trippy People","1310043 Records DK",75,-1,1,"20098"
76,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",26,90,58,"20096"
77,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",7,97,186,"19901"
78,"spotify:track:2FeBslNBMdR9V58uv6hd2t","Kendrick Lamar","N95","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",13,46,3,"19854"
79,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",79,121,68,"19728"
80,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",6,67,38,"19663"
81,"spotify:track:0johwiyFvPcTbM1miBvaUh","Ali Loka, Ouzzy","Matkhafesh Yamma","WKS LTD",22,74,14,"19654"
82,"spotify:track:6OaLn9ZEvDs3ijzFPLq4Zy","محمد عبده","Yabdyat almhbt","تسجيلات السعودية",72,89,17,"19514"
83,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",33,96,12,"19352"
84,"spotify:track:1I4lCSP69P74nU3a6Su5L2","Duke & Jones, Louis Theroux","Jiggle Jiggle","Robots & Humans",56,56,2,"19347"
85,"spotify:track:0Q5VnK2DYzRyfqQRJuUtvi","IVE","LOVE DIVE","STARSHIP Entertainment",51,104,8,"19307"
86,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",7,119,86,"18684"
87,"spotify:track:1cKHdTo9u0ZymJdPGSh6nq","The Weeknd, Gesaffelstein","I Was Never There","Universal Republic Records",87,166,2,"18524"
88,"spotify:track:6I6BlgkI3kxRYcwjIoVka7","Tarab Yanbaawey","Ashtagna Ya Halw","Rock records",68,68,2,"18475"
89,"spotify:track:06JvOZ39sK8D8SqiqfaxDU","Kanye West, XXXTENTACION","True Love","Columbia",89,-1,1,"18462"
90,"spotify:track:1ZMrT3IGGyTCvZg4Ijuxzs","DJ BoBo","Let the Dream Come True","YES MUSIC",77,79,7,"18400"
