rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
174,"spotify:track:0J7oHYxjF6Oln61wy0kP2i","niteboi","u.","niteboi",120,188,19,"25322"
175,"spotify:track:16KfubI9E9AYJ5hcEdZ9TI","OG Buda, MAYOT","Грусть 2 - Соната","RNDM CREW",11,112,5,"25305"
176,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,-1,53,"25239"
177,"spotify:track:658QJ4p8WcbT3O7iWLpO1D","Kaito Shoma, DJ Paul, Kingpin Skinny Pimp","Scary Garry","Kaito Shoma x DJ Paul",104,160,30,"25218"
178,"spotify:track:1chBlROr3nK1SwDPCdN8gv","MORGENSHTERN","Номер","MORGENSHTERN",30,140,5,"25152"
179,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",32,132,50,"25009"
180,"spotify:track:04cMUwER7r2VwqMCj4kYJ9","ZODIVK","Devil Eyes","ZODIVK",96,183,9,"24961"
181,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,166,93,"24695"
182,"spotify:track:7j6eSKC2Hv3lcElPyR1bP3","КОСМОНАВТОВ НЕТ","баночка с окурками","OOO Universal Music",3,172,22,"24684"
183,"spotify:track:07OqyOeHz7LOGVuXUx4pr3","Платина, Дора","Сан Ларан","РНБ КЛУБ",7,151,30,"24379"
184,"spotify:track:1Kp2TF4fFYjJPqEMf1U0RK","OG Buda, MAYOT, 17 SEVENTEEN","Вина (feat. 17 SEVENTEEN)","Sony Music Entertainment",6,164,24,"24338"
185,"spotify:track:6p9KkBAfxdiulHJWBBj5OK","Автостопом по фазе сна","Опианариум","Sony Music Entertainment",159,189,13,"24281"
186,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",62,169,58,"24281"
187,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",128,180,26,"24245"
188,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,-1,34,"24205"
189,"spotify:track:2mGmf1BfJuS1vcBW1OitDG","MamaRika","Prolisky","MamaRika",173,177,3,"24201"
190,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",11,182,27,"24171"
191,"spotify:track:5XIQxHGp9glGY6LRKl0qth","нексюша","На твиче","нексюша",80,187,35,"24069"
192,"spotify:track:5hxOo9pCGL5lYvLP5dMy9y","Платина","Бандана","РНБ КЛУБ",103,-1,59,"24015"
193,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",13,-1,38,"23996"
194,"spotify:track:6ugYbXPyqfpYTtG9z6YRvH","SODA LUV, BUSHIDO ZHO","Коми","SODA LUV",14,197,54,"23911"
195,"spotify:track:4WDasHtnmPeZr17S2OvFKH","Go_A","Жальменiна","BRYNZA MUSIC",36,156,11,"23890"
196,"spotify:track:1cM6fsR7qJbls7CkU2Hway","Valentin Strykalo","Кайен","Валентин Стрыкало",75,192,20,"23842"
197,"spotify:track:3MfoVUFEXWX6bxbACLVZEG","OG Buda, BUSHIDO ZHO, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY","ГАНЬГ Аутро (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY)","Sony Music Entertainment",12,194,41,"23695"
198,"spotify:track:0BZzXqTVQazUUw4OuT1bEd","BEZ OBMEZHEN","Мовчати - із к/ф ""Я, ""Побєда"" і Берлін""","Kuzma Skryabin/Star Media",170,178,6,"23680"
199,"spotify:track:3rpi29kD9YUDwXz1yhjS7Q","Дайте танк (!)","Люди","Дайте танк (!)",80,179,59,"23649"
200,"spotify:track:66jiJ5DX54pWNBL2Vt2859","Big Baby Tape, kizaru","Big Tymers","Sony Music Entertainment",6,185,30,"23455"
