rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
161,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",94,164,59,"45814"
162,"spotify:track:5YZd0Gj1GwXsAjgXoEInlX","Cheek","Jippikayjei","Universal Music Oy",62,140,46,"45801"
163,"spotify:track:3gYHMSi0QXprEALlsYDgF5","Kymppilinja, Mariska","Minä (feat. Mariska)","WM Finland",61,141,56,"45354"
164,"spotify:track:1jcm8V5YQWAZrSMSkzCg6o","JXO","M","Universal Music Oy",155,162,11,"45182"
165,"spotify:track:1WCEAGGRD066z2Q89ObXTq","David Guetta, Becky Hill, Ella Henderson","Crazy What Love Can Do","Parlophone UK",59,195,5,"45085"
166,"spotify:track:4F3AZKEJubvPsl0hBArVBW","The Beatnuts, Method Man","Se Acabo (feat. Method Man) - Remix","Legacy Recordings",150,150,2,"45000"
167,"spotify:track:2XaewhXngZd2Zi4ijFIkK0","BEHM","Hei rakas","WM Finland",1,156,141,"44971"
168,"spotify:track:5hEtNsPbqfz9QFlpISiiX2","VIIVI","USA","Universal Music Oy",7,151,50,"44951"
169,"spotify:track:1Er0WMLrT8aMgAZVgXnT6Z","Samu Haber","Sä","Universal Music Oy",6,182,15,"44911"
170,"spotify:track:1bgKMxPQU7JIZEhNsM1vFs","Alesso, Zara Larsson","Words (feat. Zara Larsson)","10:22PM",94,159,6,"44849"
171,"spotify:track:0VO8gYVDSwM1Qdd2GsMoYK","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",3,157,32,"44784"
172,"spotify:track:3kqBlUgmqJ84yOQGqBoAnN","Tuure Kilpeläinen ja Kaihon Karavaani","Kuiskauksia tulevaisuudesta","Universal Music Oy",172,-1,1,"44736"
173,"spotify:track:6jrkdEVsI4IvEao29ERQIr","Averagekidluke","GONE","WM Finland",61,139,4,"44530"
174,"spotify:track:5rW7qTn83sCKtqBoneJs63","bbno$, Rich Brian","edamame (feat. Rich Brian)","bbno$",9,146,42,"44475"
175,"spotify:track:37n0vsAjxaVhirDAL8WPVg","Ca$partuu, klvs, He$$u, Korhone","Golf Daddy","Sauna Records",122,178,10,"44356"
176,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",2,158,78,"43599"
177,"spotify:track:09OKeUmjlDdj6qc5bBFZxG","Mikael Gabriel, Heikki Kuula","Ykspuolista rakkautta","Universal Music Oy",80,147,25,"43548"
178,"spotify:track:5KTBaWu8IOczQ0sPWzZ7MY","Rammstein","Dicke Titten","Rammstein",57,-1,3,"43358"
179,"spotify:track:0WCIEvk4rSbqSNIdRPIzhF","90's FIN Cover Boyz & Girlz!","Satasen laina","BrandLoud Entertainment",26,163,16,"43315"
180,"spotify:track:0H8Tclo4x4kbZruQtZFNSX","NEIKED, Anne-Marie, Latto","I Just Called","Atlantic Records UK",180,-1,1,"43047"
181,"spotify:track:1ovFnZv6mUe0LzAbfVqOmh","Blind Channel","Dark Side","Sony Music/Ranka Kustannus",1,166,70,"42991"
182,"spotify:track:3MTm8eZ2wCEtpyZqqhP6Dn","blackbear, Machine Gun Kelly","gfy (with Machine Gun Kelly)","Alamo/Columbia",182,-1,1,"42892"
183,"spotify:track:0zZ6NYUgYCmFIh2Y8VLVqG","J. Karjalainen Yhtyeineen","Telepatiaa","POKO",168,168,2,"42702"
184,"spotify:track:55scBrFpott3xmomX7ldwd","DJ ILG, Antero Mertaranta","Löikö Mörkö sisään? (feat. Antero Mertaranta)","WM Finland",1,-1,5,"42261"
185,"spotify:track:0gKbjJEZWuOpap7zdy2I7f","Tiktak","Heilutaan","Universal Music Oy",105,170,29,"42226"
186,"spotify:track:4xkOaSrkexMciUUogZKVTS","Eminem, Nate Dogg","'Till I Collapse","Aftermath",89,-1,93,"42086"
187,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",82,177,22,"42004"
188,"spotify:track:4rKphqG4KQvissiRh2AILB","Turisti, BABYFACE BAX","Tyhmäks","Skorpioni",83,83,2,"41957"
189,"spotify:track:0UuNO0yYvsMPlyLF7RfQlg","Rammstein","Angst","Rammstein",28,169,5,"41914"
190,"spotify:track:7lgA34nFXxjqQgyLkPUcLv","Studio Killers","Jenny (I Wanna Ruin Our Friendship)","Atlantic Records",4,184,95,"41731"
191,"spotify:track:5FObEZUEZTgmcH6Xg2GDSs","Edward Maya, Vika Jigulina","Stereo Love - Radio Edit","Catchy Tunes",109,-1,5,"41665"
192,"spotify:track:4UAUAqistICl5YeiOpDtq8","Aurora","Täydelliset","Rokka",27,190,48,"41644"
193,"spotify:track:01kfSdF9zfcDLri5sSWEoL","Dxrk ダーク","RAVE","Dxrk",105,-1,6,"41539"
194,"spotify:track:2w7Ca8DNYXBCgA6Bht7o0N","Rammstein","Zick Zack","Rammstein",23,171,8,"41414"
