rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
182,"spotify:track:7utlbkhcOTZlcxt7VrjP72","Adje, Bizzey","Vamonos","Adje & Bizzey",182,-1,1,"165056"
183,"spotify:track:6iSm0u8DL5MqeptlsoeS90","Donnie, Frans Duijts","Frans Duits","Dino Music",10,152,62,"164436"
184,"spotify:track:0wd6imcxxLZhP7cTzyBeua","Frenna","Waistline","777 Records BV / Top Notch Music BV",32,162,9,"163839"
185,"spotify:track:5jHfomwwBzN6rD2ByERafC","Cristian D, Brysa","Le Bled","Brysa",12,175,31,"163711"
186,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli XCX, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",21,171,42,"163647"
187,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",147,190,35,"162774"
188,"spotify:track:545Ufc9xLT5rZHazOVFjXv","Figo Gang","Wat Is Je Mo","FIGO ENT.",167,167,2,"162564"
189,"spotify:track:6tDA5289CCJ4S4wiZPMLuN","$hirak, Ronnie Flex, Yssi SB, Lil Kleine","UHUH","Maison $hirak",1,160,42,"162046"
190,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",27,169,85,"161809"
191,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",1,179,88,"160704"
192,"spotify:track:6feiJqgHqeSvkGUzf11AYs","Becky Hill, David Guetta","Remember (and David Guetta)","Polydor Records",8,178,50,"160346"
193,"spotify:track:4kLLWz7srcuLKA7Et40PQR","Black Eyed Peas","I Gotta Feeling","Interscope",80,187,49,"159544"
194,"spotify:track:4VtRHZ4tBDHaWltVAytlLY","Cat Burns","go","Since 93",87,161,14,"158665"
195,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",55,-1,216,"158628"
196,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",109,191,48,"158523"
197,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",118,176,12,"156573"
198,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",157,-1,44,"156410"
199,"spotify:track:3U1sLMV37PoS7i5aApZXIx","Bilal Wahib, Kraantje Pappie","1%","Top Notch Music BV",56,-1,19,"156281"
200,"spotify:track:0KAqcZyd6eiKjyneZRmePT","Froukje, S10","Zonder Gezicht","Top Notch Music BV",38,172,11,"156230"
